Replacement Policy = LRU
-------------------------------------
Page   Content of Frames
67     70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 55 91 28 68 38 03 98 08 05 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 36 62 49 32 85 63 18 16 
25 F   70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 55 91 28 68 38 03 98 08 25 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 36 62 49 32 85 63 18 16 
02     70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 55 91 28 68 38 03 98 08 25 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 36 62 49 32 85 63 18 16 
65     70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 55 91 28 68 38 03 98 08 25 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 36 62 49 32 85 63 18 16 
79 F   70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 55 91 28 68 38 03 98 08 25 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 79 62 49 32 85 63 18 16 
71 F   70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 55 91 28 68 38 03 98 08 25 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 79 62 49 32 85 71 18 16 
76 F   70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 38 03 98 08 25 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 79 62 49 32 85 71 18 16 
75     70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 38 03 98 08 25 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 79 62 49 32 85 71 18 16 
52 F   70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 98 08 25 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 79 62 49 32 85 71 18 16 
70     70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 98 08 25 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 79 62 49 32 85 71 18 16 
17 F   70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 98 08 25 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 79 62 17 32 85 71 18 16 
79     70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 98 08 25 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 79 62 17 32 85 71 18 16 
92     70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 98 08 25 37 75 46 60 40 02 33 86 64 84 10 20 01 78 11 92 79 62 17 32 85 71 18 16 
69 F   70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 98 08 25 37 75 69 60 40 02 33 86 64 84 10 20 01 78 11 92 79 62 17 32 85 71 18 16 
01     70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 98 08 25 37 75 69 60 40 02 33 86 64 84 10 20 01 78 11 92 79 62 17 32 85 71 18 16 
36 F   70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 98 08 25 37 75 69 60 36 02 33 86 64 84 10 20 01 78 11 92 79 62 17 32 85 71 18 16 
18     70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 98 08 25 37 75 69 60 36 02 33 86 64 84 10 20 01 78 11 92 79 62 17 32 85 71 18 16 
32     70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 98 08 25 37 75 69 60 36 02 33 86 64 84 10 20 01 78 11 92 79 62 17 32 85 71 18 16 
66 F   70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 98 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 11 92 79 62 17 32 85 71 18 16 
23 F   70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 11 92 79 62 17 32 85 71 18 16 
21 F   70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 28 68 52 03 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 62 17 32 85 71 18 16 
50 F   70 35 43 27 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 50 68 52 03 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 62 17 32 85 71 18 16 
72 F   70 35 43 72 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 50 68 52 03 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 62 17 32 85 71 18 16 
24 F   70 35 24 72 67 47 88 09 73 89 65 61 81 06 87 26 42 76 91 50 68 52 03 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 62 17 32 85 71 18 16 
82 F   70 35 24 72 67 47 88 09 73 89 65 61 81 06 87 26 42 76 82 50 68 52 03 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 62 17 32 85 71 18 16 
41 F   70 35 24 72 67 47 88 09 73 89 65 61 81 06 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 62 17 32 85 71 18 16 
13 F   70 35 24 72 67 47 88 09 73 89 65 13 81 06 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 62 17 32 85 71 18 16 
52     70 35 24 72 67 47 88 09 73 89 65 13 81 06 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 62 17 32 85 71 18 16 
52     70 35 24 72 67 47 88 09 73 89 65 13 81 06 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 62 17 32 85 71 18 16 
08     70 35 24 72 67 47 88 09 73 89 65 13 81 06 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 62 17 32 85 71 18 16 
74 F   70 35 24 72 67 47 88 09 73 89 65 13 81 06 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 85 71 18 16 
36     70 35 24 72 67 47 88 09 73 89 65 13 81 06 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 85 71 18 16 
77 F   70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 85 71 18 16 
74     70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 85 71 18 16 
32     70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 85 71 18 16 
24     70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 85 71 18 16 
13     70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 85 71 18 16 
73     70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 85 71 18 16 
42     70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 85 71 18 16 
51 F   70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 68 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 51 71 18 16 
07 F   70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 37 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 51 71 18 16 
06 F   70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 51 71 18 16 
73     70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 51 71 18 16 
18     70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 51 71 18 16 
42     70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 33 86 64 66 10 20 01 78 21 92 79 74 17 32 51 71 18 16 
44 F   70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 33 86 64 66 44 20 01 78 21 92 79 74 17 32 51 71 18 16 
06     70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 33 86 64 66 44 20 01 78 21 92 79 74 17 32 51 71 18 16 
64     70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 33 86 64 66 44 20 01 78 21 92 79 74 17 32 51 71 18 16 
43 F   70 35 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 33 86 64 66 44 20 01 78 21 92 79 74 17 32 51 71 18 43 
28 F   70 28 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 33 86 64 66 44 20 01 78 21 92 79 74 17 32 51 71 18 43 
15 F   70 28 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 33 86 64 66 44 20 01 15 21 92 79 74 17 32 51 71 18 43 
07     70 28 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 33 86 64 66 44 20 01 15 21 92 79 74 17 32 51 71 18 43 
98 F   70 28 24 72 67 47 88 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 98 86 64 66 44 20 01 15 21 92 79 74 17 32 51 71 18 43 
85 F   70 28 24 72 67 47 85 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 98 86 64 66 44 20 01 15 21 92 79 74 17 32 51 71 18 43 
27 F   70 28 24 72 67 27 85 09 73 89 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 98 86 64 66 44 20 01 15 21 92 79 74 17 32 51 71 18 43 
19 F   70 28 24 72 67 27 85 09 73 19 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 98 86 64 66 44 20 01 15 21 92 79 74 17 32 51 71 18 43 
63 F   70 28 24 72 67 27 85 09 73 19 65 13 81 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 98 86 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
30 F   70 28 24 72 67 27 85 09 73 19 65 13 30 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 98 86 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
01     70 28 24 72 67 27 85 09 73 19 65 13 30 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 60 36 02 98 86 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
61 F   70 28 24 72 67 27 85 09 73 19 65 13 30 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 61 36 02 98 86 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
84 F   70 28 24 72 67 27 85 84 73 19 65 13 30 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 61 36 02 98 86 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
33 F   70 28 24 72 67 27 85 84 73 19 65 13 30 77 87 26 42 76 82 50 07 52 41 23 08 25 06 75 69 61 36 02 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
49 F   70 28 24 72 67 27 85 84 73 19 65 13 30 77 49 26 42 76 82 50 07 52 41 23 08 25 06 75 69 61 36 02 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
34 F   70 28 24 72 67 27 85 84 73 19 65 13 30 77 49 34 42 76 82 50 07 52 41 23 08 25 06 75 69 61 36 02 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
79     70 28 24 72 67 27 85 84 73 19 65 13 30 77 49 34 42 76 82 50 07 52 41 23 08 25 06 75 69 61 36 02 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
36     70 28 24 72 67 27 85 84 73 19 65 13 30 77 49 34 42 76 82 50 07 52 41 23 08 25 06 75 69 61 36 02 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
78 F   70 28 24 72 78 27 85 84 73 19 65 13 30 77 49 34 42 76 82 50 07 52 41 23 08 25 06 75 69 61 36 02 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
85     70 28 24 72 78 27 85 84 73 19 65 13 30 77 49 34 42 76 82 50 07 52 41 23 08 25 06 75 69 61 36 02 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
51     70 28 24 72 78 27 85 84 73 19 65 13 30 77 49 34 42 76 82 50 07 52 41 23 08 25 06 75 69 61 36 02 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
59 F   70 28 24 72 78 27 85 84 73 19 65 13 30 77 49 34 42 76 82 50 07 52 41 23 08 59 06 75 69 61 36 02 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
57 F   70 28 24 72 78 27 85 84 73 19 65 13 30 77 49 34 42 76 82 50 07 52 41 23 08 59 06 75 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
98     70 28 24 72 78 27 85 84 73 19 65 13 30 77 49 34 42 76 82 50 07 52 41 23 08 59 06 75 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
39 F   70 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 76 82 50 07 52 41 23 08 59 06 75 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 71 18 43 
22 F   70 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 76 82 50 07 52 41 23 08 59 06 75 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 22 18 43 
17     70 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 76 82 50 07 52 41 23 08 59 06 75 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 22 18 43 
63     70 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 76 82 50 07 52 41 23 08 59 06 75 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 22 18 43 
84     70 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 76 82 50 07 52 41 23 08 59 06 75 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 22 18 43 
82     70 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 76 82 50 07 52 41 23 08 59 06 75 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 22 18 43 
26 F   70 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 75 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 22 18 43 
18     70 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 75 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 22 18 43 
96 F   70 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 96 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 22 18 43 
44     70 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 96 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 22 18 43 
87 F   87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 96 69 61 36 57 98 33 64 66 44 63 01 15 21 92 79 74 17 32 51 22 18 43 
67 F   87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 96 69 61 36 57 98 33 64 66 44 63 01 15 21 67 79 74 17 32 51 22 18 43 
52     87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 96 69 61 36 57 98 33 64 66 44 63 01 15 21 67 79 74 17 32 51 22 18 43 
90 F   87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 96 90 61 36 57 98 33 64 66 44 63 01 15 21 67 79 74 17 32 51 22 18 43 
77     87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 96 90 61 36 57 98 33 64 66 44 63 01 15 21 67 79 74 17 32 51 22 18 43 
52     87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 96 90 61 36 57 98 33 64 66 44 63 01 15 21 67 79 74 17 32 51 22 18 43 
77     87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 96 90 61 36 57 98 33 64 66 44 63 01 15 21 67 79 74 17 32 51 22 18 43 
68 F   87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 21 67 79 74 17 32 51 22 18 43 
78     87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 23 08 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 21 67 79 74 17 32 51 22 18 43 
69 F   87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 69 08 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 21 67 79 74 17 32 51 22 18 43 
22     87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 69 08 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 21 67 79 74 17 32 51 22 18 43 
27     87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 69 08 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 21 67 79 74 17 32 51 22 18 43 
70 F   87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 50 07 52 41 69 08 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 74 17 32 51 22 18 43 
89 F   87 28 24 72 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 89 07 52 41 69 08 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 74 17 32 51 22 18 43 
35 F   87 28 24 35 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 89 07 52 41 69 08 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 74 17 32 51 22 18 43 
64     87 28 24 35 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 89 07 52 41 69 08 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 74 17 32 51 22 18 43 
03 F   87 28 24 35 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 89 07 52 03 69 08 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 74 17 32 51 22 18 43 
71 F   87 28 24 35 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 89 07 52 03 69 71 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 74 17 32 51 22 18 43 
66 F   87 28 24 35 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 89 07 52 03 69 71 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 66 17 32 51 22 18 43 
94 F   87 28 24 35 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 89 07 52 03 69 71 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 66 17 94 51 22 18 43 
02 F   87 28 02 35 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 89 07 52 03 69 71 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 66 17 94 51 22 18 43 
28     87 28 02 35 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 89 07 52 03 69 71 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 66 17 94 51 22 18 43 
35     87 28 02 35 78 27 85 84 73 19 39 13 30 77 49 34 42 26 82 89 07 52 03 69 71 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 66 17 94 51 22 18 43 
95 F   87 28 02 35 78 27 85 84 73 19 39 95 30 77 49 34 42 26 82 89 07 52 03 69 71 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 66 17 94 51 22 18 43 
83 F   87 28 02 35 78 27 85 84 83 19 39 95 30 77 49 34 42 26 82 89 07 52 03 69 71 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 66 17 94 51 22 18 43 
29 F   87 28 02 35 78 27 85 84 83 19 39 95 30 77 49 34 29 26 82 89 07 52 03 69 71 59 06 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 66 17 94 51 22 18 43 
21 F   87 28 02 35 78 27 85 84 83 19 39 95 30 77 49 34 29 26 82 89 07 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 66 17 94 51 22 18 43 
46 F   87 28 02 35 78 27 85 84 83 19 39 95 30 77 49 34 29 26 82 89 07 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 15 70 67 79 66 17 94 51 22 18 46 
45 F   87 28 02 35 78 27 85 84 83 19 39 95 30 77 49 34 29 26 82 89 07 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
06 F   87 28 02 35 78 27 85 84 83 19 39 95 30 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
48 F   87 28 02 35 78 27 85 84 83 48 39 95 30 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
01     87 28 02 35 78 27 85 84 83 48 39 95 30 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
84     87 28 02 35 78 27 85 84 83 48 39 95 30 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
22     87 28 02 35 78 27 85 84 83 48 39 95 30 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
28     87 28 02 35 78 27 85 84 83 48 39 95 30 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
67     87 28 02 35 78 27 85 84 83 48 39 95 30 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
77     87 28 02 35 78 27 85 84 83 48 39 95 30 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
84     87 28 02 35 78 27 85 84 83 48 39 95 30 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
01     87 28 02 35 78 27 85 84 83 48 39 95 30 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
58 F   87 28 02 35 78 27 85 84 83 48 39 95 58 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 61 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
93 F   87 28 02 35 78 27 85 84 83 48 39 95 58 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 93 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
17     87 28 02 35 78 27 85 84 83 48 39 95 58 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 93 36 57 98 33 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
43 F   87 28 02 35 78 27 85 84 83 48 39 95 58 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 93 36 57 98 43 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
27     87 28 02 35 78 27 85 84 83 48 39 95 58 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 93 36 57 98 43 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
26     87 28 02 35 78 27 85 84 83 48 39 95 58 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 93 36 57 98 43 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
21     87 28 02 35 78 27 85 84 83 48 39 95 58 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 93 36 57 98 43 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
79     87 28 02 35 78 27 85 84 83 48 39 95 58 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 93 36 57 98 43 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
44     87 28 02 35 78 27 85 84 83 48 39 95 58 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 93 36 57 98 43 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
35     87 28 02 35 78 27 85 84 83 48 39 95 58 77 49 34 29 26 82 89 06 52 03 69 71 59 21 96 90 93 36 57 98 43 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
19 F   87 28 02 35 78 27 85 84 83 48 39 95 58 77 19 34 29 26 82 89 06 52 03 69 71 59 21 96 90 93 36 57 98 43 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
96     87 28 02 35 78 27 85 84 83 48 39 95 58 77 19 34 29 26 82 89 06 52 03 69 71 59 21 96 90 93 36 57 98 43 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
51     87 28 02 35 78 27 85 84 83 48 39 95 58 77 19 34 29 26 82 89 06 52 03 69 71 59 21 96 90 93 36 57 98 43 64 68 44 63 01 45 70 67 79 66 17 94 51 22 18 46 
