Replacement Policy = LRU
-------------------------------------
Page   Content of Frames
31     76 09 80 35 16 50 49 52 91 02 40 14 15 28 94 82 77 86 90 75 83 24 51 60 45 13 53 04 29 07 85 69 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
63     76 09 80 35 16 50 49 52 91 02 40 14 15 28 94 82 77 86 90 75 83 24 51 60 45 13 53 04 29 07 85 69 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
89 F   76 09 80 35 16 50 49 52 91 02 40 14 15 28 94 82 77 86 90 75 83 24 51 60 45 89 53 04 29 07 85 69 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
94     76 09 80 35 16 50 49 52 91 02 40 14 15 28 94 82 77 86 90 75 83 24 51 60 45 89 53 04 29 07 85 69 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
92 F   76 09 80 35 16 50 49 52 91 02 40 14 15 28 94 82 77 86 90 75 83 24 51 60 45 89 53 92 29 07 85 69 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
60     76 09 80 35 16 50 49 52 91 02 40 14 15 28 94 82 77 86 90 75 83 24 51 60 45 89 53 92 29 07 85 69 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
75     76 09 80 35 16 50 49 52 91 02 40 14 15 28 94 82 77 86 90 75 83 24 51 60 45 89 53 92 29 07 85 69 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
29     76 09 80 35 16 50 49 52 91 02 40 14 15 28 94 82 77 86 90 75 83 24 51 60 45 89 53 92 29 07 85 69 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
67 F   76 09 80 35 16 50 49 52 91 02 67 14 15 28 94 82 77 86 90 75 83 24 51 60 45 89 53 92 29 07 85 69 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
53     76 09 80 35 16 50 49 52 91 02 67 14 15 28 94 82 77 86 90 75 83 24 51 60 45 89 53 92 29 07 85 69 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
01 F   76 09 80 35 16 50 49 52 91 02 67 14 15 28 94 82 77 01 90 75 83 24 51 60 45 89 53 92 29 07 85 69 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
68 F   76 09 80 35 16 50 49 52 91 02 67 14 68 28 94 82 77 01 90 75 83 24 51 60 45 89 53 92 29 07 85 69 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
20 F   76 09 80 35 16 50 49 52 91 02 67 14 68 28 94 82 77 01 90 75 83 24 51 60 45 89 53 92 29 07 85 20 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
32 F   76 09 80 35 16 50 49 52 91 02 67 14 68 28 94 82 77 01 90 75 83 24 51 60 45 89 53 92 29 07 32 20 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
53     76 09 80 35 16 50 49 52 91 02 67 14 68 28 94 82 77 01 90 75 83 24 51 60 45 89 53 92 29 07 32 20 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
27 F   76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 82 77 01 90 75 83 24 51 60 45 89 53 92 29 07 32 20 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
79 F   76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 82 79 01 90 75 83 24 51 60 45 89 53 92 29 07 32 20 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
10 F   76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 83 24 51 60 45 89 53 92 29 07 32 20 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
31     76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 83 24 51 60 45 89 53 92 29 07 32 20 54 63 22 18 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
17 F   76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 83 24 51 60 45 89 53 92 29 07 32 20 54 63 22 17 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
97     76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 83 24 51 60 45 89 53 92 29 07 32 20 54 63 22 17 06 87 31 39 66 37 74 71 41 97 70 47 36 11 
21 F   76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 83 24 51 60 45 89 53 92 29 07 32 20 54 63 22 17 06 87 31 21 66 37 74 71 41 97 70 47 36 11 
74     76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 83 24 51 60 45 89 53 92 29 07 32 20 54 63 22 17 06 87 31 21 66 37 74 71 41 97 70 47 36 11 
59 F   76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 83 24 59 60 45 89 53 92 29 07 32 20 54 63 22 17 06 87 31 21 66 37 74 71 41 97 70 47 36 11 
04 F   76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 83 04 59 60 45 89 53 92 29 07 32 20 54 63 22 17 06 87 31 21 66 37 74 71 41 97 70 47 36 11 
71     76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 83 04 59 60 45 89 53 92 29 07 32 20 54 63 22 17 06 87 31 21 66 37 74 71 41 97 70 47 36 11 
40 F   76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 83 04 59 60 45 89 53 92 29 40 32 20 54 63 22 17 06 87 31 21 66 37 74 71 41 97 70 47 36 11 
51 F   76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 83 04 59 60 45 89 53 92 29 40 32 20 54 63 22 17 06 87 31 21 66 37 74 71 41 97 51 47 36 11 
49     76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 83 04 59 60 45 89 53 92 29 40 32 20 54 63 22 17 06 87 31 21 66 37 74 71 41 97 51 47 36 11 
34 F   76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 22 17 06 87 31 21 66 37 74 71 41 97 51 47 36 11 
35     76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 22 17 06 87 31 21 66 37 74 71 41 97 51 47 36 11 
16     76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 22 17 06 87 31 21 66 37 74 71 41 97 51 47 36 11 
54     76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 22 17 06 87 31 21 66 37 74 71 41 97 51 47 36 11 
30 F   76 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 37 74 71 41 97 51 47 36 11 
64 F   64 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 37 74 71 41 97 51 47 36 11 
72 F   64 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 37 74 71 41 97 51 47 72 11 
98 F   64 09 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 37 74 71 41 97 51 98 72 11 
47 F   64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 37 74 71 41 97 51 98 72 11 
63     64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 37 74 71 41 97 51 98 72 11 
68     64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 37 74 71 41 97 51 98 72 11 
49     64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 37 74 71 41 97 51 98 72 11 
08 F   64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 08 74 71 41 97 51 98 72 11 
08     64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 08 74 71 41 97 51 98 72 11 
08     64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 08 74 71 41 97 51 98 72 11 
97     64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 08 74 71 41 97 51 98 72 11 
49     64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 08 74 71 41 97 51 98 72 11 
52     64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 08 74 71 41 97 51 98 72 11 
75     64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 08 74 71 41 97 51 98 72 11 
17     64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 66 08 74 71 41 97 51 98 72 11 
95 F   64 47 80 35 16 50 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
03 F   64 47 80 35 16 03 49 52 91 27 67 14 68 28 94 10 79 01 90 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
58 F   64 47 80 35 16 03 49 52 91 27 67 14 68 28 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
96 F   64 47 96 35 16 03 49 52 91 27 67 14 68 28 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
71     64 47 96 35 16 03 49 52 91 27 67 14 68 28 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
63     64 47 96 35 16 03 49 52 91 27 67 14 68 28 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
93 F   64 47 96 35 16 03 49 52 93 27 67 14 68 28 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
71     64 47 96 35 16 03 49 52 93 27 67 14 68 28 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
73 F   64 47 96 35 16 03 49 52 93 27 67 14 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
51     64 47 96 35 16 03 49 52 93 27 67 14 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
64     64 47 96 35 16 03 49 52 93 27 67 14 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
93     64 47 96 35 16 03 49 52 93 27 67 14 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
40     64 47 96 35 16 03 49 52 93 27 67 14 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 87 31 21 95 08 74 71 41 97 51 98 72 11 
19 F   64 47 96 35 16 03 49 52 93 27 67 14 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 19 31 21 95 08 74 71 41 97 51 98 72 11 
54     64 47 96 35 16 03 49 52 93 27 67 14 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 19 31 21 95 08 74 71 41 97 51 98 72 11 
10     64 47 96 35 16 03 49 52 93 27 67 14 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 19 31 21 95 08 74 71 41 97 51 98 72 11 
42 F   64 47 96 35 16 03 49 52 93 27 67 42 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 19 31 21 95 08 74 71 41 97 51 98 72 11 
41     64 47 96 35 16 03 49 52 93 27 67 42 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 19 31 21 95 08 74 71 41 97 51 98 72 11 
95     64 47 96 35 16 03 49 52 93 27 67 42 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 19 31 21 95 08 74 71 41 97 51 98 72 11 
70 F   64 47 96 35 16 03 49 52 93 27 67 42 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 06 19 31 21 95 08 74 71 41 97 51 98 72 70 
44 F   64 47 96 35 16 03 49 52 93 27 67 42 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
40     64 47 96 35 16 03 49 52 93 27 67 42 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
01     64 47 96 35 16 03 49 52 93 27 67 42 68 73 94 10 79 01 58 75 34 04 59 60 45 89 53 92 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
02 F   64 47 96 35 16 03 49 52 93 27 67 42 68 73 94 10 79 01 58 75 34 04 59 60 02 89 53 92 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
59     64 47 96 35 16 03 49 52 93 27 67 42 68 73 94 10 79 01 58 75 34 04 59 60 02 89 53 92 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
10     64 47 96 35 16 03 49 52 93 27 67 42 68 73 94 10 79 01 58 75 34 04 59 60 02 89 53 92 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
15 F   64 47 96 35 16 03 49 52 93 27 67 42 68 73 94 10 79 01 58 75 34 04 59 60 02 15 53 92 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
08     64 47 96 35 16 03 49 52 93 27 67 42 68 73 94 10 79 01 58 75 34 04 59 60 02 15 53 92 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
36 F   64 47 96 35 16 03 49 52 93 27 67 42 68 73 36 10 79 01 58 75 34 04 59 60 02 15 53 92 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
90 F   64 47 96 35 16 03 49 52 93 27 67 42 68 73 36 10 79 01 58 75 34 04 59 60 02 15 53 90 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
03     64 47 96 35 16 03 49 52 93 27 67 42 68 73 36 10 79 01 58 75 34 04 59 60 02 15 53 90 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
64     64 47 96 35 16 03 49 52 93 27 67 42 68 73 36 10 79 01 58 75 34 04 59 60 02 15 53 90 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
90     64 47 96 35 16 03 49 52 93 27 67 42 68 73 36 10 79 01 58 75 34 04 59 60 02 15 53 90 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
82 F   64 47 96 35 16 03 49 52 93 27 67 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 53 90 29 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
69 F   64 47 96 35 16 03 49 52 93 27 67 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 53 90 69 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
32     64 47 96 35 16 03 49 52 93 27 67 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 53 90 69 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
64     64 47 96 35 16 03 49 52 93 27 67 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 53 90 69 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
62 F   64 47 96 35 16 03 49 52 93 27 62 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 53 90 69 40 32 20 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
18 F   64 47 96 35 16 03 49 52 93 27 62 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 53 90 69 40 32 18 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
78 F   64 47 96 35 16 03 49 52 93 27 62 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
16     64 47 96 35 16 03 49 52 93 27 62 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
90     64 47 96 35 16 03 49 52 93 27 62 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
20 F   64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
15     64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
70     64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
73     64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 79 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
85 F   64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 31 21 95 08 74 71 41 97 51 98 72 70 
14 F   64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 21 95 08 74 71 41 97 51 98 72 70 
19     64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 21 95 08 74 71 41 97 51 98 72 70 
30     64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 21 95 08 74 71 41 97 51 98 72 70 
78     64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 21 95 08 74 71 41 97 51 98 72 70 
38 F   64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 74 71 41 97 51 98 72 70 
46 F   64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 98 72 70 
38     64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 98 72 70 
34     64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 98 72 70 
02     64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 98 72 70 
96     64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 04 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 98 72 70 
28 F   64 47 96 35 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 98 72 70 
84 F   64 47 96 84 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 98 72 70 
40     64 47 96 84 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 98 72 70 
65 F   64 47 96 84 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 98 65 70 
55 F   64 47 96 84 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 55 65 70 
69     64 47 96 84 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 55 65 70 
18     64 47 96 84 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 55 65 70 
98 F   64 98 96 84 16 03 49 52 93 20 62 42 68 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 55 65 70 
45 F   64 98 96 84 16 03 49 52 93 20 62 42 45 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 55 65 70 
14     64 98 96 84 16 03 49 52 93 20 62 42 45 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 97 51 55 65 70 
21 F   64 98 96 84 16 03 49 52 93 20 62 42 45 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
17     64 98 96 84 16 03 49 52 93 20 62 42 45 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
35 F   64 98 96 84 16 03 35 52 93 20 62 42 45 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
60 F   64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
38     64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
35     64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
51     64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 58 75 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
67 F   64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 58 67 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
18     64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 58 67 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
25 F   64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 25 67 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
46     64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 25 67 34 28 59 82 02 15 78 90 69 40 32 18 54 63 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
68 F   64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 25 67 34 28 59 82 02 15 78 90 69 40 32 18 54 68 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
64     64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 25 67 34 28 59 82 02 15 78 90 69 40 32 18 54 68 30 17 44 19 14 38 95 08 46 71 41 21 51 55 65 70 
52 F   64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 25 67 34 28 59 82 02 15 78 90 69 40 32 18 54 68 30 17 44 19 14 38 95 08 46 52 41 21 51 55 65 70 
65     64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 25 67 34 28 59 82 02 15 78 90 69 40 32 18 54 68 30 17 44 19 14 38 95 08 46 52 41 21 51 55 65 70 
78     64 98 96 84 16 03 35 60 93 20 62 42 45 73 36 10 85 01 25 67 34 28 59 82 02 15 78 90 69 40 32 18 54 68 30 17 44 19 14 38 95 08 46 52 41 21 51 55 65 70 
37 F   64 98 96 84 16 03 35 60 37 20 62 42 45 73 36 10 85 01 25 67 34 28 59 82 02 15 78 90 69 40 32 18 54 68 30 17 44 19 14 38 95 08 46 52 41 21 51 55 65 70 
26 F   64 98 96 84 16 03 35 60 37 20 62 42 45 73 36 10 85 01 25 67 34 28 59 82 02 15 78 90 69 40 32 18 26 68 30 17 44 19 14 38 95 08 46 52 41 21 51 55 65 70 
